pmo,port_type,cargo_type,movement_type,service_area,month,year,month_year,Quarter_year, volume_metrictons 
pmo danao,lgu port,Containerized,outbound,domestic,may,2023,May-23,Q2_2023,
pmo danao,lgu port,Rolling,outbound,domestic,may,2023,May-23,Q2_2023,
pmo danao,lgu port,Bulk,import,foreign,may,2023,May-23,Q2_2023,
pmo danao,lgu port,Breakbulk,import,foreign,may,2023,May-23,Q2_2023,
pmo danao,lgu port,Containerized,import,foreign,may,2023,May-23,Q2_2023,
pmo danao,lgu port,Rolling,import,foreign,may,2023,May-23,Q2_2023,
pmo danao,lgu port,Bulk,export,foreign,may,2023,May-23,Q2_2023,
pmo danao,lgu port,Breakbulk,export,foreign,may,2023,May-23,Q2_2023,
pmo danao,lgu port,Containerized,export,foreign,may,2023,May-23,Q2_2023,
pmo danao,lgu port,Rolling,export,foreign,may,2023,May-23,Q2_2023,
pmo danao,private port,Bulk,inbound,domestic,may,2023,May-23,Q2_2023,63
pmo danao,private port,Breakbulk,inbound,domestic,may,2023,May-23,Q2_2023,3.69
pmo danao,private port,Containerized,inbound,domestic,may,2023,May-23,Q2_2023,
pmo danao,private port,Rolling,inbound,domestic,may,2023,May-23,Q2_2023,50016.25
pmo danao,private port,Bulk,outbound,domestic,may,2023,May-23,Q2_2023,
pmo danao,private port,Breakbulk,outbound,domestic,may,2023,May-23,Q2_2023,
pmo danao,private port,Containerized,outbound,domestic,may,2023,May-23,Q2_2023,
pmo danao,private port,Rolling,outbound,domestic,may,2023,May-23,Q2_2023,48542.5
pmo danao,private port,Bulk,import,foreign,may,2023,May-23,Q2_2023,54870
pmo danao,private port,Breakbulk,import,foreign,may,2023,May-23,Q2_2023,
pmo danao,private port,Containerized,import,foreign,may,2023,May-23,Q2_2023,
pmo danao,private port,Rolling,import,foreign,may,2023,May-23,Q2_2023,
pmo danao,private port,Bulk,export,foreign,may,2023,May-23,Q2_2023,
pmo danao,private port,Breakbulk,export,foreign,may,2023,May-23,Q2_2023,
pmo danao,private port,Containerized,export,foreign,may,2023,May-23,Q2_2023,
pmo danao,private port,Rolling,export,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,cpa port,Bulk,inbound,domestic,may,2023,May-23,Q2_2023,17598.25
pmo sta fe,cpa port,Breakbulk,inbound,domestic,may,2023,May-23,Q2_2023,
pmo sta fe,cpa port,Containerized,inbound,domestic,may,2023,May-23,Q2_2023,
pmo sta fe,cpa port,Rolling,inbound,domestic,may,2023,May-23,Q2_2023,239591.75
pmo sta fe,cpa port,Bulk,outbound,domestic,may,2023,May-23,Q2_2023,
pmo sta fe,cpa port,Breakbulk,outbound,domestic,may,2023,May-23,Q2_2023,
pmo sta fe,cpa port,Containerized,outbound,domestic,may,2023,May-23,Q2_2023,
pmo sta fe,cpa port,Rolling,outbound,domestic,may,2023,May-23,Q2_2023,23976.35
pmo sta fe,cpa port,Bulk,import,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,cpa port,Breakbulk,import,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,cpa port,Containerized,import,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,cpa port,Rolling,import,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,cpa port,Bulk,export,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,cpa port,Breakbulk,export,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,cpa port,Containerized,export,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,cpa port,Rolling,export,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,lgu port,Bulk,inbound,domestic,may,2023,May-23,Q2_2023,1495
pmo sta fe,lgu port,Breakbulk,inbound,domestic,may,2023,May-23,Q2_2023,
pmo sta fe,lgu port,Containerized,inbound,domestic,may,2023,May-23,Q2_2023,
pmo sta fe,lgu port,Rolling,inbound,domestic,may,2023,May-23,Q2_2023,54956.25
pmo sta fe,lgu port,Bulk,outbound,domestic,may,2023,May-23,Q2_2023,
pmo sta fe,lgu port,Breakbulk,outbound,domestic,may,2023,May-23,Q2_2023,
pmo sta fe,lgu port,Containerized,outbound,domestic,may,2023,May-23,Q2_2023,
pmo sta fe,lgu port,Rolling,outbound,domestic,may,2023,May-23,Q2_2023,44004.25
pmo sta fe,lgu port,Bulk,import,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,lgu port,Breakbulk,import,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,lgu port,Containerized,import,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,lgu port,Rolling,import,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,lgu port,Bulk,export,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,lgu port,Breakbulk,export,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,lgu port,Containerized,export,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,lgu port,Rolling,export,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,private port,Bulk,inbound,domestic,may,2023,May-23,Q2_2023,6119.942
pmo sta fe,private port,Breakbulk,inbound,domestic,may,2023,May-23,Q2_2023,86
pmo sta fe,private port,Containerized,inbound,domestic,may,2023,May-23,Q2_2023,
pmo sta fe,private port,Rolling,inbound,domestic,may,2023,May-23,Q2_2023,11959
pmo sta fe,private port,Bulk,outbound,domestic,may,2023,May-23,Q2_2023,
pmo sta fe,private port,Breakbulk,outbound,domestic,may,2023,May-23,Q2_2023,500
pmo sta fe,private port,Containerized,outbound,domestic,may,2023,May-23,Q2_2023,
pmo sta fe,private port,Rolling,outbound,domestic,may,2023,May-23,Q2_2023,12500
pmo sta fe,private port,Bulk,import,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,private port,Breakbulk,import,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,private port,Containerized,import,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,private port,Rolling,import,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,private port,Bulk,export,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,private port,Breakbulk,export,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,private port,Containerized,export,foreign,may,2023,May-23,Q2_2023,
pmo sta fe,private port,Rolling,export,foreign,may,2023,May-23,Q2_2023,
pmo toledo,cpa port,Bulk,inbound,domestic,may,2023,May-23,Q2_2023,700
pmo toledo,cpa port,Breakbulk,inbound,domestic,may,2023,May-23,Q2_2023,0
pmo toledo,cpa port,Containerized,inbound,domestic,may,2023,May-23,Q2_2023,0
pmo toledo,cpa port,Rolling,inbound,domestic,may,2023,May-23,Q2_2023,112050.25
pmo toledo,cpa port,Bulk,outbound,domestic,may,2023,May-23,Q2_2023,0
pmo toledo,cpa port,Breakbulk,outbound,domestic,may,2023,May-23,Q2_2023,900
pmo toledo,cpa port,Containerized,outbound,domestic,may,2023,May-23,Q2_2023,0
