pmo,port_type,rolling_cargo_type,movement_type,service area,month,year,mont_year,Quarter,volume_units
pmo mandaue,cpa port,6W  4800-7500,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,cpa port,6W  7600-15000,outbound,domestic,december,2023,Dec-23,Q4_2023,1301
pmo mandaue,cpa port,8W-10W  20000-25000,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,cpa port,10W  26000-over,outbound,domestic,december,2023,Dec-23,Q4_2023,183
pmo mandaue,cpa port,Heavy Equipment,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Motor Cycle/ Motor Bike,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,4W  1100-2300,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,4W  2400-over,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,6W  4800-7500,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,6W  7600-15000,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,8W-10W  20000-25000,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,10W  26000-over,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Heavy Equipment,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Motor Cycle/ Motor Bike,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,4W  1100-2300,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,4W  2400-over,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,6W  4800-7500,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,6W  7600-15000,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,8W-10W  20000-25000,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,10W  26000-over,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Heavy Equipment,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo danao,cpa port,Motor Cycle/ Motor Bike,inbound,domestic,december,2023,Dec-23,Q4_2023,1075
pmo danao,cpa port,4W  1100-2300,inbound,domestic,december,2023,Dec-23,Q4_2023,1331
pmo danao,cpa port,4W  2400-over,inbound,domestic,december,2023,Dec-23,Q4_2023,0
pmo danao,cpa port,6W  4800-7500,inbound,domestic,december,2023,Dec-23,Q4_2023,1005
pmo danao,cpa port,6W  7600-15000,inbound,domestic,december,2023,Dec-23,Q4_2023,0
pmo danao,cpa port,8W-10W  20000-25000,inbound,domestic,december,2023,Dec-23,Q4_2023,2046
pmo danao,cpa port,10W  26000-over,inbound,domestic,december,2023,Dec-23,Q4_2023,195
pmo danao,cpa port,Heavy Equipment,inbound,domestic,december,2023,Dec-23,Q4_2023,2
pmo danao,cpa port,Motor Cycle/ Motor Bike,outbound,domestic,december,2023,Dec-23,Q4_2023,1294
pmo danao,cpa port,4W  1100-2300,outbound,domestic,december,2023,Dec-23,Q4_2023,1428
pmo danao,cpa port,4W  2400-over,outbound,domestic,december,2023,Dec-23,Q4_2023,0
pmo danao,cpa port,6W  4800-7500,outbound,domestic,december,2023,Dec-23,Q4_2023,1040
pmo danao,cpa port,6W  7600-15000,outbound,domestic,december,2023,Dec-23,Q4_2023,5
pmo danao,cpa port,8W-10W  20000-25000,outbound,domestic,december,2023,Dec-23,Q4_2023,2218
pmo danao,cpa port,10W  26000-over,outbound,domestic,december,2023,Dec-23,Q4_2023,182
pmo danao,cpa port,Heavy Equipment,outbound,domestic,december,2023,Dec-23,Q4_2023,2
pmo danao,lgu port,Motor Cycle/ Motor Bike,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,4W  1100-2300,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,4W  2400-over,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,6W  4800-7500,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,6W  7600-15000,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,8W-10W  20000-25000,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,10W  26000-over,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,Heavy Equipment,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,Motor Cycle/ Motor Bike,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,4W  1100-2300,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,4W  2400-over,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,6W  4800-7500,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,6W  7600-15000,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,8W-10W  20000-25000,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,10W  26000-over,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,Heavy Equipment,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo danao,private port,Motor Cycle/ Motor Bike,inbound,domestic,december,2023,Dec-23,Q4_2023,1211
pmo danao,private port,4W  1100-2300,inbound,domestic,december,2023,Dec-23,Q4_2023,1380
pmo danao,private port,4W  2400-over,inbound,domestic,december,2023,Dec-23,Q4_2023,0
pmo danao,private port,6W  4800-7500,inbound,domestic,december,2023,Dec-23,Q4_2023,543
pmo danao,private port,6W  7600-15000,inbound,domestic,december,2023,Dec-23,Q4_2023,0
pmo danao,private port,8W-10W  20000-25000,inbound,domestic,december,2023,Dec-23,Q4_2023,207
pmo danao,private port,10W  26000-over,inbound,domestic,december,2023,Dec-23,Q4_2023,53
pmo danao,private port,Heavy Equipment,inbound,domestic,december,2023,Dec-23,Q4_2023,1
pmo danao,private port,Motor Cycle/ Motor Bike,outbound,domestic,december,2023,Dec-23,Q4_2023,1084
pmo danao,private port,4W  1100-2300,outbound,domestic,december,2023,Dec-23,Q4_2023,1427
pmo danao,private port,4W  2400-over,outbound,domestic,december,2023,Dec-23,Q4_2023,0
pmo danao,private port,6W  4800-7500,outbound,domestic,december,2023,Dec-23,Q4_2023,551
pmo danao,private port,6W  7600-15000,outbound,domestic,december,2023,Dec-23,Q4_2023,0
pmo danao,private port,8W-10W  20000-25000,outbound,domestic,december,2023,Dec-23,Q4_2023,215
pmo danao,private port,10W  26000-over,outbound,domestic,december,2023,Dec-23,Q4_2023,43
pmo danao,private port,Heavy Equipment,outbound,domestic,december,2023,Dec-23,Q4_2023,0
pmo pier 4,cpa port,Motor Cycle/ Motor Bike,inbound,domestic,january,2024,Jan-24,Q1_2024,1995
pmo pier 4,cpa port,4W  1100-2300,inbound,domestic,january,2024,Jan-24,Q1_2024,595
pmo pier 4,cpa port,4W  2400-over,inbound,domestic,january,2024,Jan-24,Q1_2024,1721
pmo pier 4,cpa port,6W  4800-7500,inbound,domestic,january,2024,Jan-24,Q1_2024,53
pmo pier 4,cpa port,6W  7600-15000,inbound,domestic,january,2024,Jan-24,Q1_2024,312
pmo pier 4,cpa port,8W-10W  20000-25000,inbound,domestic,january,2024,Jan-24,Q1_2024,8
pmo pier 4,cpa port,10W  26000-over,inbound,domestic,january,2024,Jan-24,Q1_2024,1509
pmo pier 4,cpa port,Heavy Equipment,inbound,domestic,january,2024,Jan-24,Q1_2024,10
pmo pier 4,cpa port,Motor Cycle/ Motor Bike,outbound,domestic,january,2024,Jan-24,Q1_2024,802
pmo pier 4,cpa port,4W  1100-2300,outbound,domestic,january,2024,Jan-24,Q1_2024,125
pmo pier 4,cpa port,4W  2400-over,outbound,domestic,january,2024,Jan-24,Q1_2024,1538
pmo pier 4,cpa port,6W  4800-7500,outbound,domestic,january,2024,Jan-24,Q1_2024,79
pmo pier 4,cpa port,6W  7600-15000,outbound,domestic,january,2024,Jan-24,Q1_2024,324
pmo pier 4,cpa port,8W-10W  20000-25000,outbound,domestic,january,2024,Jan-24,Q1_2024,6
pmo pier 4,cpa port,10W  26000-over,outbound,domestic,january,2024,Jan-24,Q1_2024,1648
pmo pier 4,cpa port,Heavy Equipment,outbound,domestic,january,2024,Jan-24,Q1_2024,28
pmo pier 3,cpa port,Motor Cycle/ Motor Bike,inbound,domestic,january,2024,Jan-24,Q1_2024,2279
pmo pier 3,cpa port,4W  1100-2300,inbound,domestic,january,2024,Jan-24,Q1_2024,1242
pmo pier 3,cpa port,4W  2400-over,inbound,domestic,january,2024,Jan-24,Q1_2024,1245
pmo pier 3,cpa port,6W  4800-7500,inbound,domestic,january,2024,Jan-24,Q1_2024,508
pmo pier 3,cpa port,6W  7600-15000,inbound,domestic,january,2024,Jan-24,Q1_2024,502
pmo pier 3,cpa port,8W-10W  20000-25000,inbound,domestic,january,2024,Jan-24,Q1_2024,1109
pmo pier 3,cpa port,10W  26000-over,inbound,domestic,january,2024,Jan-24,Q1_2024,248
pmo pier 3,cpa port,Heavy Equipment,inbound,domestic,january,2024,Jan-24,Q1_2024,0
pmo pier 3,cpa port,Motor Cycle/ Motor Bike,outbound,domestic,january,2024,Jan-24,Q1_2024,1338
pmo pier 3,cpa port,4W  1100-2300,outbound,domestic,january,2024,Jan-24,Q1_2024,1068
pmo pier 3,cpa port,4W  2400-over,outbound,domestic,january,2024,Jan-24,Q1_2024,1088
pmo pier 3,cpa port,6W  4800-7500,outbound,domestic,january,2024,Jan-24,Q1_2024,528
pmo pier 3,cpa port,6W  7600-15000,outbound,domestic,january,2024,Jan-24,Q1_2024,537
pmo pier 3,cpa port,8W-10W  20000-25000,outbound,domestic,january,2024,Jan-24,Q1_2024,813
pmo pier 3,cpa port,10W  26000-over,outbound,domestic,january,2024,Jan-24,Q1_2024,156
pmo pier 3,cpa port,Heavy Equipment,outbound,domestic,january,2024,Jan-24,Q1_2024,0
pmo pier 1,cpa port,Motor Cycle/ Motor Bike,Inbound,Domestic,January,2024,Jan-24,Q1_2024,1026
pmo pier 1,cpa port,4W  1100-2300,Inbound,Domestic,January,2024,Jan-24,Q1_2024,156
pmo pier 1,cpa port,4W  2400-over,Inbound,Domestic,January,2024,Jan-24,Q1_2024,339
pmo pier 1,cpa port,6W  4800-7500,Inbound,Domestic,January,2024,Jan-24,Q1_2024,88
pmo pier 1,cpa port,6W  7600-15000,Inbound,Domestic,January,2024,Jan-24,Q1_2024,88
pmo pier 1,cpa port,8W-10W  20000-25000,Inbound,Domestic,January,2024,Jan-24,Q1_2024,5
pmo pier 1,cpa port,10W  26000-over,Inbound,Domestic,January,2024,Jan-24,Q1_2024,452
pmo pier 1,cpa port,Motor Cycle/ Motor Bike,Outbound,Domestic,January,2024,Jan-24,Q1_2024,585
pmo pier 1,cpa port,4W  1100-2300,Outbound,Domestic,January,2024,Jan-24,Q1_2024,178
pmo pier 1,cpa port,4W  2400-over,Outbound,Domestic,January,2024,Jan-24,Q1_2024,511
pmo pier 1,cpa port,6W  4800-7500,Outbound,Domestic,January,2024,Jan-24,Q1_2024,114
pmo pier 1,cpa port,6W  7600-15000,Outbound,Domestic,January,2024,Jan-24,Q1_2024,119
pmo pier 1,cpa port,8W-10W  20000-25000,Outbound,Domestic,January,2024,Jan-24,Q1_2024,14
pmo pier 1,cpa port,10W  26000-over,Outbound,Domestic,January,2024,Jan-24,Q1_2024,503
pmo pier 1,cpa port,Heavy Equipment,Outbound,Domestic,January,2024,Jan-24,Q1_2024,3
pmo pier 1,private port,Motor Cycle/ Motor Bike,Inbound,Domestic,January,2024,Jan-24,Q1_2024,5
pmo pier 1,private port,4W  2400-over,Inbound,Domestic,January,2024,Jan-24,Q1_2024,12
pmo pier 1,private port,6W  7600-15000,Inbound,Domestic,January,2024,Jan-24,Q1_2024,7
pmo pier 1,private port,8W-10W  20000-25000,Inbound,Domestic,January,2024,Jan-24,Q1_2024,3
pmo pier 1,private port,10W  26000-over,Inbound,Domestic,January,2024,Jan-24,Q1_2024,412
pmo pier 1,private port,4W  2400-over,Outbound,Domestic,January,2024,Jan-24,Q1_2024,9
pmo pier 1,private port,6W  7600-15000,Outbound,Domestic,January,2024,Jan-24,Q1_2024,11
pmo pier 1,private port,8W-10W  20000-25000,Outbound,Domestic,January,2024,Jan-24,Q1_2024,9
pmo pier 1,private port,10W  26000-over,Outbound,Domestic,January,2024,Jan-24,Q1_2024,303
pmo pier 1,private port,Heavy Equipment,Outbound,Domestic,January,2024,Jan-24,Q1_2024,3
pmo mandaue,private port,Motor Cycle/ Motor Bike,inbound,domestic,january,2024,Jan-24,Q1_2024,112
pmo mandaue,private port,4W  1100-2300,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,private port,4W  2400-over,inbound,domestic,january,2024,Jan-24,Q1_2024,381
pmo mandaue,private port,6W  4800-7500,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,private port,6W  7600-15000,inbound,domestic,january,2024,Jan-24,Q1_2024,235
pmo mandaue,private port,8W-10W  20000-25000,inbound,domestic,january,2024,Jan-24,Q1_2024,19
pmo mandaue,private port,10W  26000-over,inbound,domestic,january,2024,Jan-24,Q1_2024,1880
pmo mandaue,private port,Heavy Equipment,inbound,domestic,january,2024,Jan-24,Q1_2024,5
pmo mandaue,private port,Motor Cycle/ Motor Bike,outbound,domestic,january,2024,Jan-24,Q1_2024,9
pmo mandaue,private port,4W  1100-2300,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,private port,4W  2400-over,outbound,domestic,january,2024,Jan-24,Q1_2024,231
pmo mandaue,private port,6W  4800-7500,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,private port,6W  7600-15000,outbound,domestic,january,2024,Jan-24,Q1_2024,194
pmo mandaue,private port,8W-10W  20000-25000,outbound,domestic,january,2024,Jan-24,Q1_2024,14
pmo mandaue,private port,10W  26000-over,outbound,domestic,january,2024,Jan-24,Q1_2024,1946
pmo mandaue,private port,Heavy Equipment,outbound,domestic,january,2024,Jan-24,Q1_2024,8
pmo mandaue,cpa port,Motor Cycle/ Motor Bike,inbound,domestic,january,2024,Jan-24,Q1_2024,623
pmo mandaue,cpa port,4W  1100-2300,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,cpa port,4W  2400-over,inbound,domestic,january,2024,Jan-24,Q1_2024,851
pmo mandaue,cpa port,6W  4800-7500,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,cpa port,6W  7600-15000,inbound,domestic,january,2024,Jan-24,Q1_2024,940
pmo mandaue,cpa port,8W-10W  20000-25000,inbound,domestic,january,2024,Jan-24,Q1_2024,2
pmo mandaue,cpa port,10W  26000-over,inbound,domestic,january,2024,Jan-24,Q1_2024,4
pmo mandaue,cpa port,Heavy Equipment,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,cpa port,Motor Cycle/ Motor Bike,outbound,domestic,january,2024,Jan-24,Q1_2024,631
pmo mandaue,cpa port,4W  1100-2300,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,cpa port,4W  2400-over,outbound,domestic,january,2024,Jan-24,Q1_2024,849
pmo mandaue,cpa port,6W  4800-7500,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,cpa port,6W  7600-15000,outbound,domestic,january,2024,Jan-24,Q1_2024,963
pmo mandaue,cpa port,8W-10W  20000-25000,outbound,domestic,january,2024,Jan-24,Q1_2024,2
pmo mandaue,cpa port,10W  26000-over,outbound,domestic,january,2024,Jan-24,Q1_2024,2
pmo mandaue,cpa port,Heavy Equipment,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,Motor Cycle/ Motor Bike,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,4W  1100-2300,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,4W  2400-over,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,6W  4800-7500,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,6W  7600-15000,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,8W-10W  20000-25000,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,10W  26000-over,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,Heavy Equipment,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,Motor Cycle/ Motor Bike,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,4W  1100-2300,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,4W  2400-over,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,6W  4800-7500,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,6W  7600-15000,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,8W-10W  20000-25000,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,10W  26000-over,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,Heavy Equipment,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo danao,cpa port,Motor Cycle/ Motor Bike,inbound,domestic,january,2024,Jan-24,Q1_2024,1239
pmo danao,cpa port,4W  1100-2300,inbound,domestic,january,2024,Jan-24,Q1_2024,1171
pmo danao,cpa port,4W  2400-over,inbound,domestic,january,2024,Jan-24,Q1_2024,0
pmo danao,cpa port,6W  4800-7500,inbound,domestic,january,2024,Jan-24,Q1_2024,701
pmo danao,cpa port,6W  7600-15000,inbound,domestic,january,2024,Jan-24,Q1_2024,15
pmo danao,cpa port,8W-10W  20000-25000,inbound,domestic,january,2024,Jan-24,Q1_2024,1532
pmo danao,cpa port,10W  26000-over,inbound,domestic,january,2024,Jan-24,Q1_2024,133
pmo danao,cpa port,Heavy Equipment,inbound,domestic,january,2024,Jan-24,Q1_2024,0
pmo danao,cpa port,Motor Cycle/ Motor Bike,outbound,domestic,january,2024,Jan-24,Q1_2024,976
pmo danao,cpa port,4W  1100-2300,outbound,domestic,january,2024,Jan-24,Q1_2024,1012
pmo danao,cpa port,4W  2400-over,outbound,domestic,january,2024,Jan-24,Q1_2024,0
pmo danao,cpa port,6W  4800-7500,outbound,domestic,january,2024,Jan-24,Q1_2024,756
pmo danao,cpa port,6W  7600-15000,outbound,domestic,january,2024,Jan-24,Q1_2024,3
pmo danao,cpa port,8W-10W  20000-25000,outbound,domestic,january,2024,Jan-24,Q1_2024,1722
pmo danao,cpa port,10W  26000-over,outbound,domestic,january,2024,Jan-24,Q1_2024,134
pmo danao,cpa port,Heavy Equipment,outbound,domestic,january,2024,Jan-24,Q1_2024,0
pmo danao,lgu port,Motor Cycle/ Motor Bike,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,4W  1100-2300,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,4W  2400-over,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,6W  4800-7500,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,6W  7600-15000,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,8W-10W  20000-25000,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,10W  26000-over,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,Heavy Equipment,inbound,domestic,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,Motor Cycle/ Motor Bike,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,4W  1100-2300,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,4W  2400-over,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,6W  4800-7500,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,6W  7600-15000,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,8W-10W  20000-25000,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,10W  26000-over,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,Heavy Equipment,outbound,domestic,january,2024,Jan-24,Q1_2024,
pmo danao,private port,Motor Cycle/ Motor Bike,inbound,domestic,january,2024,Jan-24,Q1_2024,946
pmo danao,private port,4W  1100-2300,inbound,domestic,january,2024,Jan-24,Q1_2024,1154
pmo danao,private port,4W  2400-over,inbound,domestic,january,2024,Jan-24,Q1_2024,0
pmo danao,private port,6W  4800-7500,inbound,domestic,january,2024,Jan-24,Q1_2024,484
pmo danao,private port,6W  7600-15000,inbound,domestic,january,2024,Jan-24,Q1_2024,1
pmo danao,private port,8W-10W  20000-25000,inbound,domestic,january,2024,Jan-24,Q1_2024,221
pmo danao,private port,10W  26000-over,inbound,domestic,january,2024,Jan-24,Q1_2024,27
pmo danao,private port,Heavy Equipment,inbound,domestic,january,2024,Jan-24,Q1_2024,0
pmo danao,private port,Motor Cycle/ Motor Bike,outbound,domestic,january,2024,Jan-24,Q1_2024,1113
pmo danao,private port,4W  1100-2300,outbound,domestic,january,2024,Jan-24,Q1_2024,1121
pmo danao,private port,4W  2400-over,outbound,domestic,january,2024,Jan-24,Q1_2024,0
pmo danao,private port,6W  4800-7500,outbound,domestic,january,2024,Jan-24,Q1_2024,510
pmo danao,private port,6W  7600-15000,outbound,domestic,january,2024,Jan-24,Q1_2024,1
pmo danao,private port,8W-10W  20000-25000,outbound,domestic,january,2024,Jan-24,Q1_2024,246
pmo danao,private port,10W  26000-over,outbound,domestic,january,2024,Jan-24,Q1_2024,26
pmo danao,private port,Heavy Equipment,outbound,domestic,january,2024,Jan-24,Q1_2024,0
pmo sta fe,cpa port,Motor Cycle/ Motor Bike,inbound,domestic,january,2024,Jan-24,Q1_2024,3267
pmo sta fe,cpa port,4W  1100-2300,inbound,domestic,january,2024,Jan-24,Q1_2024,755
pmo sta fe,cpa port,4W  2400-over,inbound,domestic,january,2024,Jan-24,Q1_2024,3451
pmo sta fe,cpa port,6W  4800-7500,inbound,domestic,january,2024,Jan-24,Q1_2024,348
pmo sta fe,cpa port,6W  7600-15000,inbound,domestic,january,2024,Jan-24,Q1_2024,2421
pmo sta fe,cpa port,8W-10W  20000-25000,inbound,domestic,january,2024,Jan-24,Q1_2024,62
pmo sta fe,cpa port,10W  26000-over,inbound,domestic,january,2024,Jan-24,Q1_2024,1559
pmo sta fe,cpa port,Heavy Equipment,inbound,domestic,january,2024,Jan-24,Q1_2024,1
pmo sta fe,cpa port,Motor Cycle/ Motor Bike,outbound,domestic,january,2024,Jan-24,Q1_2024,3356
