pmo,port_type,container_type,movemnet_type,service_area,month,year,month_year,quarter,volume_teus
pmo mandaue,lgu port,Fulls,outbound,domestic,november,2023,Nov-23,Q4_2023,
pmo mandaue,lgu port,Empties,outbound,domestic,november,2023,Nov-23,Q4_2023,
pmo mandaue,lgu port,Fulls,import,foreign,november,2023,Nov-23,Q4_2023,
pmo mandaue,lgu port,Empties,import,foreign,november,2023,Nov-23,Q4_2023,
pmo mandaue,lgu port,Fulls,export,foreign,november,2023,Nov-23,Q4_2023,
pmo mandaue,lgu port,Empties,export,foreign,november,2023,Nov-23,Q4_2023,
pmo argao,cpa port,Fulls,inbound,domestic,november,2023,Nov-23,Q4_2023,
pmo argao,cpa port,Empties,inbound,domestic,november,2023,Nov-23,Q4_2023,
pmo argao,cpa port,Fulls,outbound,domestic,november,2023,Nov-23,Q4_2023,
pmo argao,cpa port,Empties,outbound,domestic,november,2023,Nov-23,Q4_2023,
pmo argao,cpa port,Fulls,import,foreign,november,2023,Nov-23,Q4_2023,
pmo argao,cpa port,Empties,import,foreign,november,2023,Nov-23,Q4_2023,
pmo argao,cpa port,Fulls,export,foreign,november,2023,Nov-23,Q4_2023,
pmo argao,cpa port,Empties,export,foreign,november,2023,Nov-23,Q4_2023,
pmo argao,lgu port,Fulls,inbound,domestic,november,2023,Nov-23,Q4_2023,
pmo argao,lgu port,Empties,inbound,domestic,november,2023,Nov-23,Q4_2023,
pmo argao,lgu port,Fulls,outbound,domestic,november,2023,Nov-23,Q4_2023,
pmo argao,lgu port,Empties,outbound,domestic,november,2023,Nov-23,Q4_2023,
pmo argao,lgu port,Fulls,import,foreign,november,2023,Nov-23,Q4_2023,
pmo argao,lgu port,Empties,import,foreign,november,2023,Nov-23,Q4_2023,
pmo argao,lgu port,Fulls,export,foreign,november,2023,Nov-23,Q4_2023,
pmo argao,lgu port,Empties,export,foreign,november,2023,Nov-23,Q4_2023,
pmo argao,private port,Fulls,inbound,domestic,november,2023,Nov-23,Q4_2023,
pmo argao,private port,Empties,inbound,domestic,november,2023,Nov-23,Q4_2023,253
pmo argao,private port,Fulls,outbound,domestic,november,2023,Nov-23,Q4_2023,242
pmo argao,private port,Empties,outbound,domestic,november,2023,Nov-23,Q4_2023,
pmo argao,private port,Fulls,import,foreign,november,2023,Nov-23,Q4_2023,
pmo argao,private port,Empties,import,foreign,november,2023,Nov-23,Q4_2023,
pmo argao,private port,Fulls,export,foreign,november,2023,Nov-23,Q4_2023,
pmo argao,private port,Empties,export,foreign,november,2023,Nov-23,Q4_2023,
pmo cip,cpa port,Fulls,inbound,domestic,december,2023,Dec-23,Q4_2023,26
pmo cip,cpa port,Empties,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo cip,cpa port,Fulls,outbound,domestic,december,2023,Dec-23,Q4_2023,34
pmo cip,cpa port,Empties,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo cip,cpa port,Fulls,import,foreign,december,2023,Dec-23,Q4_2023,16777.25
pmo cip,cpa port,Empties,import,foreign,december,2023,Dec-23,Q4_2023,22
pmo cip,cpa port,Fulls,export,foreign,december,2023,Dec-23,Q4_2023,4417
pmo cip,cpa port,Empties,export,foreign,december,2023,Dec-23,Q4_2023,15104
pmo cip,lgu port,Fulls,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo cip,lgu port,Empties,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo cip,lgu port,Fulls,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo cip,lgu port,Empties,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo cip,lgu port,Fulls,import,foreign,december,2023,Dec-23,Q4_2023,
pmo cip,lgu port,Empties,import,foreign,december,2023,Dec-23,Q4_2023,
pmo cip,lgu port,Fulls,export,foreign,december,2023,Dec-23,Q4_2023,
pmo cip,lgu port,Empties,export,foreign,december,2023,Dec-23,Q4_2023,
pmo cip,private port,Fulls,inbound,domestic,december,2023,Dec-23,Q4_2023,28
pmo cip,private port,Empties,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo cip,private port,Fulls,outbound,domestic,december,2023,Dec-23,Q4_2023,6
pmo cip,private port,Empties,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo cip,private port,Fulls,import,foreign,december,2023,Dec-23,Q4_2023,
pmo cip,private port,Empties,import,foreign,december,2023,Dec-23,Q4_2023,
pmo cip,private port,Fulls,export,foreign,december,2023,Dec-23,Q4_2023,
pmo cip,private port,Empties,export,foreign,december,2023,Dec-23,Q4_2023,
pmo pier 4,cpa port,Fulls,inbound,domestic,december,2023,Dec-23,Q4_2023,12203
pmo pier 4,cpa port,Empties,inbound,domestic,december,2023,Dec-23,Q4_2023,699
pmo pier 4,cpa port,Fulls,outbound,domestic,december,2023,Dec-23,Q4_2023,7018
pmo pier 4,cpa port,Empties,outbound,domestic,december,2023,Dec-23,Q4_2023,1441
pmo pier 4,cpa port,Fulls,import,foreign,december,2023,Dec-23,Q4_2023,
pmo pier 4,cpa port,Empties,import,foreign,december,2023,Dec-23,Q4_2023,
pmo pier 4,cpa port,Fulls,export,foreign,december,2023,Dec-23,Q4_2023,
pmo pier 4,cpa port,Empties,export,foreign,december,2023,Dec-23,Q4_2023,
pmo pier 4,cpa port,Fulls,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo pier 4,cpa port,Empties,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo pier 4,cpa port,Fulls,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo pier 4,cpa port,Empties,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo pier 4,cpa port,Fulls,import,foreign,december,2023,Dec-23,Q4_2023,
pmo pier 4,cpa port,Empties,import,foreign,december,2023,Dec-23,Q4_2023,
pmo pier 4,cpa port,Fulls,export,foreign,december,2023,Dec-23,Q4_2023,
pmo pier 4,cpa port,Empties,export,foreign,december,2023,Dec-23,Q4_2023,
pmo pier 4,cpa port,Fulls,import,foreign,december,2023,Dec-23,Q4_2023,
pmo pier 4,cpa port,Empties,import,foreign,december,2023,Dec-23,Q4_2023,
pmo pier 4,cpa port,Fulls,export,foreign,december,2023,Dec-23,Q4_2023,
pmo pier 4,cpa port,Empties,export,foreign,december,2023,Dec-23,Q4_2023,
pmo pier 4,cpa port,Fulls,inbound,domestic transshipment,december,2023,Dec-23,Q4_2023,24
pmo pier 4,cpa port,Empties,outbound,domestic transshipment,december,2023,Dec-23,Q4_2023,
pmo pier 3,cpa port,Fulls,inbound,domestic,december,2023,Dec-23,Q4_2023,114
pmo pier 3,cpa port,Empties,inbound,domestic,december,2023,Dec-23,Q4_2023,146
pmo pier 3,cpa port,Fulls,outbound,domestic,december,2023,Dec-23,Q4_2023,264.5
pmo pier 3,cpa port,Empties,outbound,domestic,december,2023,Dec-23,Q4_2023,0
pmo pier 3,cpa port,Fulls,import,foreign,december,2023,Dec-23,Q4_2023,
pmo pier 3,cpa port,Empties,import,foreign,december,2023,Dec-23,Q4_2023,
pmo pier 3,cpa port,Fulls,export,foreign,december,2023,Dec-23,Q4_2023,
pmo pier 3,cpa port,Empties,export,foreign,december,2023,Dec-23,Q4_2023,
pmo pier 1,cpa port,Fulls,inbound,domestic,december,2023,Dec-23,Q4_2023,311.5
pmo pier 1,cpa port,Empties,inbound,domestic,december,2023,Dec-23,Q4_2023,584
pmo pier 1,cpa port,Fulls,outbound,domestic,december,2023,Dec-23,Q4_2023,847.5
pmo pier 1,cpa port,Empties,outbound,domestic,december,2023,Dec-23,Q4_2023,72.5
pmo pier 1,private port,Fulls,inbound,domestic,december,2023,Dec-23,Q4_2023,5802
pmo pier 1,private port,Empties,inbound,domestic,december,2023,Dec-23,Q4_2023,156
pmo pier 1,private port,Fulls,outbound,domestic,december,2023,Dec-23,Q4_2023,1478
pmo pier 1,private port,Empties,Outbound,Domestic,december,2023,Dec-23,Q4_2023,3147
pmo mandaue,private port,Fulls,inbound,domestic,december,2023,Dec-23,Q4_2023,2879
pmo mandaue,private port,Empties,inbound,domestic,december,2023,Dec-23,Q4_2023,99
pmo mandaue,private port,Fulls,outbound,domestic,december,2023,Dec-23,Q4_2023,1594
pmo mandaue,private port,Empties,outbound,domestic,december,2023,Dec-23,Q4_2023,531
pmo mandaue,private port,Fulls,import,foreign,december,2023,Dec-23,Q4_2023,
pmo mandaue,private port,Empties,import,foreign,december,2023,Dec-23,Q4_2023,
pmo mandaue,private port,Fulls,export,foreign,december,2023,Dec-23,Q4_2023,
pmo mandaue,private port,Empties,export,foreign,december,2023,Dec-23,Q4_2023,
pmo mandaue,cpa port,Fulls,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,cpa port,Empties,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,cpa port,Fulls,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,cpa port,Empties,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,cpa port,Fulls,import,foreign,december,2023,Dec-23,Q4_2023,
pmo mandaue,cpa port,Empties,import,foreign,december,2023,Dec-23,Q4_2023,
pmo mandaue,cpa port,Fulls,export,foreign,december,2023,Dec-23,Q4_2023,
pmo mandaue,cpa port,Empties,export,foreign,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Fulls,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Empties,inbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Fulls,outbound,domestic,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Empties,outbound,domestic,december,2023,Dec-23,Q4_2023,
