pmo,port_type,ship_type,movement_type,month,year,month_year,Quarter,number_passengers
pmo toledo,private port,Bay and River,embarking,december,2023,Dec-23,Q4_2023,
pmo toledo,private port,Roro,embarking,december,2023,Dec-23,Q4_2023,
pmo toledo,private port,Yacht,embarking,december,2023,Dec-23,Q4_2023,
pmo toledo,private port,Foreign Cruise,embarking,december,2023,Dec-23,Q4_2023,
pmo argao,cpa port,Conventional,disembarking,december,2023,Dec-23,Q4_2023,
pmo argao,cpa port,Fastcraft,disembarking,december,2023,Dec-23,Q4_2023,
pmo argao,cpa port,Motor Launch,disembarking,december,2023,Dec-23,Q4_2023,
pmo argao,cpa port,Bay and River,disembarking,december,2023,Dec-23,Q4_2023,
pmo argao,cpa port,Roro,disembarking,december,2023,Dec-23,Q4_2023,4225
pmo argao,cpa port,Yacht,disembarking,december,2023,Dec-23,Q4_2023,
pmo argao,cpa port,Foreign Cruise,disembarking,december,2023,Dec-23,Q4_2023,
pmo argao,cpa port,Conventional,embarking,december,2023,Dec-23,Q4_2023,
pmo argao,cpa port,Fastcraft,embarking,december,2023,Dec-23,Q4_2023,
pmo argao,cpa port,Motor Launch,embarking,december,2023,Dec-23,Q4_2023,
pmo argao,cpa port,Bay and River,embarking,december,2023,Dec-23,Q4_2023,
pmo argao,cpa port,Roro,embarking,december,2023,Dec-23,Q4_2023,4204
pmo argao,cpa port,Yacht,embarking,december,2023,Dec-23,Q4_2023,
pmo argao,cpa port,Foreign Cruise,embarking,december,2023,Dec-23,Q4_2023,
pmo argao,private port,Conventional,disembarking,december,2023,Dec-23,Q4_2023,
pmo argao,private port,Fastcraft,disembarking,december,2023,Dec-23,Q4_2023,20430
pmo argao,private port,Motor Launch,disembarking,december,2023,Dec-23,Q4_2023,
pmo argao,private port,Bay and River,disembarking,december,2023,Dec-23,Q4_2023,
pmo argao,private port,Roro,disembarking,december,2023,Dec-23,Q4_2023,68942
pmo argao,private port,Yacht,disembarking,december,2023,Dec-23,Q4_2023,
pmo argao,private port,Foreign Cruise,disembarking,december,2023,Dec-23,Q4_2023,
pmo argao,private port,Conventional,embarking,december,2023,Dec-23,Q4_2023,
pmo argao,private port,Fastcraft,embarking,december,2023,Dec-23,Q4_2023,20646
pmo argao,private port,Motor Launch,embarking,december,2023,Dec-23,Q4_2023,
pmo argao,private port,Bay and River,embarking,december,2023,Dec-23,Q4_2023,
pmo argao,private port,Roro,embarking,december,2023,Dec-23,Q4_2023,77981
pmo argao,private port,Yacht,embarking,december,2023,Dec-23,Q4_2023,
pmo argao,private port,Foreign Cruise,embarking,december,2023,Dec-23,Q4_2023,
pmo danao,cpa port,Conventional,disembarking,december,2023,Dec-23,Q4_2023,
pmo danao,cpa port,Fastcraft,disembarking,december,2023,Dec-23,Q4_2023,
pmo danao,cpa port,Motor Launch,disembarking,december,2023,Dec-23,Q4_2023,5968
pmo danao,cpa port,Bay and River,disembarking,december,2023,Dec-23,Q4_2023,
pmo danao,cpa port,Roro,disembarking,december,2023,Dec-23,Q4_2023,35791
pmo danao,cpa port,Yacht,disembarking,december,2023,Dec-23,Q4_2023,
pmo danao,cpa port,Foreign Cruise,disembarking,december,2023,Dec-23,Q4_2023,
pmo danao,cpa port,Conventional,embarking,december,2023,Dec-23,Q4_2023,
pmo danao,cpa port,Fastcraft,embarking,december,2023,Dec-23,Q4_2023,
pmo danao,cpa port,Motor Launch,embarking,december,2023,Dec-23,Q4_2023,5720
pmo danao,cpa port,Bay and River,embarking,december,2023,Dec-23,Q4_2023,
pmo danao,cpa port,Roro,embarking,december,2023,Dec-23,Q4_2023,40215
pmo danao,cpa port,Yacht,embarking,december,2023,Dec-23,Q4_2023,
pmo danao,cpa port,Foreign Cruise,embarking,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,Conventional,disembarking,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,Fastcraft,disembarking,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,Motor Launch,disembarking,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,Bay and River,disembarking,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,Roro,disembarking,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,Yacht,disembarking,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,Foreign Cruise,disembarking,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,Conventional,embarking,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,Fastcraft,embarking,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,Motor Launch,embarking,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,Bay and River,embarking,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,Roro,embarking,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,Yacht,embarking,december,2023,Dec-23,Q4_2023,
pmo danao,lgu port,Foreign Cruise,embarking,december,2023,Dec-23,Q4_2023,
pmo danao,private port,Conventional,disembarking,december,2023,Dec-23,Q4_2023,
pmo danao,private port,Fastcraft,disembarking,december,2023,Dec-23,Q4_2023,
pmo danao,private port,Motor Launch,disembarking,december,2023,Dec-23,Q4_2023,
pmo danao,private port,Bay and River,disembarking,december,2023,Dec-23,Q4_2023,
pmo danao,private port,Roro,disembarking,december,2023,Dec-23,Q4_2023,"26,434"
pmo danao,private port,Yacht,disembarking,december,2023,Dec-23,Q4_2023,
pmo danao,private port,Foreign Cruise,disembarking,december,2023,Dec-23,Q4_2023,
pmo danao,private port,Conventional,embarking,december,2023,Dec-23,Q4_2023,
pmo danao,private port,Fastcraft,embarking,december,2023,Dec-23,Q4_2023,
pmo danao,private port,Motor Launch,embarking,december,2023,Dec-23,Q4_2023,
pmo danao,private port,Bay and River,embarking,december,2023,Dec-23,Q4_2023,
pmo danao,private port,Roro,embarking,december,2023,Dec-23,Q4_2023,25900
pmo danao,private port,Yacht,embarking,december,2023,Dec-23,Q4_2023,
pmo danao,private port,Foreign Cruise,embarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,private port,Conventional,disembarking,december,2023,Dec-23,Q4_2023,353
pmo mandaue,private port,Fastcraft,disembarking,december,2023,Dec-23,Q4_2023,275
pmo mandaue,private port,Motor Launch,disembarking,december,2023,Dec-23,Q4_2023,1385
pmo mandaue,private port,Bay and River,disembarking,december,2023,Dec-23,Q4_2023,660
pmo mandaue,private port,Roro,disembarking,december,2023,Dec-23,Q4_2023,806
pmo mandaue,private port,Yacht,disembarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,private port,Foreign Cruise,disembarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,private port,Conventional,embarking,december,2023,Dec-23,Q4_2023,337
pmo mandaue,private port,Fastcraft,embarking,december,2023,Dec-23,Q4_2023,153
pmo mandaue,private port,Motor Launch,embarking,december,2023,Dec-23,Q4_2023,1310
pmo mandaue,private port,Bay and River,embarking,december,2023,Dec-23,Q4_2023,660
pmo mandaue,private port,Roro,embarking,december,2023,Dec-23,Q4_2023,1077
pmo mandaue,private port,Yacht,embarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,private port,Foreign Cruise,embarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,cpa port,Conventional,disembarking,december,2023,Dec-23,Q4_2023,1870
pmo mandaue,cpa port,Fastcraft,disembarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,cpa port,Motor Launch,disembarking,december,2023,Dec-23,Q4_2023,9052
pmo mandaue,cpa port,Bay and River,disembarking,december,2023,Dec-23,Q4_2023,57495
pmo mandaue,cpa port,Roro,disembarking,december,2023,Dec-23,Q4_2023,1511
pmo mandaue,cpa port,Yacht,disembarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,cpa port,Foreign Cruise,disembarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,cpa port,Conventional,embarking,december,2023,Dec-23,Q4_2023,1802
pmo mandaue,cpa port,Fastcraft,embarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,cpa port,Motor Launch,embarking,december,2023,Dec-23,Q4_2023,10086
pmo mandaue,cpa port,Bay and River,embarking,december,2023,Dec-23,Q4_2023,64572
pmo mandaue,cpa port,Roro,embarking,december,2023,Dec-23,Q4_2023,1423
pmo mandaue,cpa port,Yacht,embarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,cpa port,Foreign Cruise,embarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Conventional,disembarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Fastcraft,disembarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Motor Launch,disembarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Bay and River,disembarking,december,2023,Dec-23,Q4_2023,37059
pmo mandaue,lgu port,Roro,disembarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Yacht,disembarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Foreign Cruise,disembarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Conventional,embarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Fastcraft,embarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Motor Launch,embarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Bay and River,embarking,december,2023,Dec-23,Q4_2023,42264
pmo mandaue,lgu port,Roro,embarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Yacht,embarking,december,2023,Dec-23,Q4_2023,
pmo mandaue,lgu port,Foreign Cruise,embarking,december,2023,Dec-23,Q4_2023,
pmo pier 4,cpa port,Conventional,disembarking,january,2024,Jan-24,Q1_2024,
pmo pier 4,cpa port,Fastcraft,disembarking,january,2024,Jan-24,Q1_2024,
pmo pier 4,cpa port,Motor Launch,disembarking,january,2024,Jan-24,Q1_2024,
pmo pier 4,cpa port,Bay and River,disembarking,january,2024,Jan-24,Q1_2024,
pmo pier 4,cpa port,Roro,disembarking,january,2024,Jan-24,Q1_2024,114457
pmo pier 4,cpa port,Yacht,disembarking,january,2024,Jan-24,Q1_2024,
pmo pier 4,cpa port,Foreign Cruise,disembarking,january,2024,Jan-24,Q1_2024,
pmo pier 4,cpa port,Conventional,embarking,january,2024,Jan-24,Q1_2024,
pmo pier 4,cpa port,Fastcraft,embarking,january,2024,Jan-24,Q1_2024,
pmo pier 4,cpa port,Motor Launch,embarking,january,2024,Jan-24,Q1_2024,
pmo pier 4,cpa port,Bay and River,embarking,january,2024,Jan-24,Q1_2024,
pmo pier 4,cpa port,Roro,embarking,january,2024,Jan-24,Q1_2024,86294
pmo pier 4,cpa port,Yacht,embarking,january,2024,Jan-24,Q1_2024,
pmo pier 4,cpa port,Foreign Cruise,embarking,january,2024,Jan-24,Q1_2024,
pmo pier 3,cpa port,Conventional,disembarking,january,2024,Jan-24,Q1_2024,15425
pmo pier 3,cpa port,Fastcraft,disembarking,january,2024,Jan-24,Q1_2024,28409
pmo pier 3,cpa port,Motor Launch,disembarking,january,2024,Jan-24,Q1_2024,0
pmo pier 3,cpa port,Bay and River,disembarking,january,2024,Jan-24,Q1_2024,123692
pmo pier 3,cpa port,Roro,disembarking,january,2024,Jan-24,Q1_2024,62218
pmo pier 3,cpa port,Yacht,disembarking,january,2024,Jan-24,Q1_2024,0
pmo pier 3,cpa port,Foreign Cruise,disembarking,january,2024,Jan-24,Q1_2024,0
pmo pier 3,cpa port,Conventional,embarking,january,2024,Jan-24,Q1_2024,16822
pmo pier 3,cpa port,Fastcraft,embarking,january,2024,Jan-24,Q1_2024,23818
pmo pier 3,cpa port,Motor Launch,embarking,january,2024,Jan-24,Q1_2024,0
pmo pier 3,cpa port,Bay and River,embarking,january,2024,Jan-24,Q1_2024,115864
pmo pier 3,cpa port,Roro,embarking,january,2024,Jan-24,Q1_2024,46199
pmo pier 3,cpa port,Yacht,embarking,january,2024,Jan-24,Q1_2024,0
pmo pier 3,cpa port,Foreign Cruise,embarking,january,2024,Jan-24,Q1_2024,0
pmo pier 1,cpa port,Conventional,disembarking,January,2024,Jan-24,Q1_2024,8383
pmo pier 1,cpa port,Fastcraft,disembarking,January,2024,Jan-24,Q1_2024,130292
pmo pier 1,cpa port,Roro,disembarking,January,2024,Jan-24,Q1_2024,79020
pmo pier 1,cpa port,Conventional,embarking,January,2024,Jan-24,Q1_2024,7601
pmo pier 1,cpa port,Fastcraft,embarking,January,2024,Jan-24,Q1_2024,89510
pmo pier 1,cpa port,Roro,embarking,January,2024,Jan-24,Q1_2024,66600
pmo pier 1,private port,Conventional,disembarking,January,2024,Jan-24,Q1_2024,682
pmo pier 1,private port,Conventional,embarking,January,2024,Jan-24,Q1_2024,519
pmo mandaue,private port,Conventional,disembarking,january,2024,Jan-24,Q1_2024,369
pmo mandaue,private port,Fastcraft,disembarking,january,2024,Jan-24,Q1_2024,1975
pmo mandaue,private port,Motor Launch,disembarking,january,2024,Jan-24,Q1_2024,1115
pmo mandaue,private port,Bay and River,disembarking,january,2024,Jan-24,Q1_2024,290
pmo mandaue,private port,Roro,disembarking,january,2024,Jan-24,Q1_2024,946
pmo mandaue,private port,Yacht,disembarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,private port,Foreign Cruise,disembarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,private port,Conventional,embarking,january,2024,Jan-24,Q1_2024,305
pmo mandaue,private port,Fastcraft,embarking,january,2024,Jan-24,Q1_2024,2110
pmo mandaue,private port,Motor Launch,embarking,january,2024,Jan-24,Q1_2024,896
pmo mandaue,private port,Bay and River,embarking,january,2024,Jan-24,Q1_2024,290
pmo mandaue,private port,Roro,embarking,january,2024,Jan-24,Q1_2024,1177
pmo mandaue,private port,Yacht,embarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,private port,Foreign Cruise,embarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,cpa port,Conventional,disembarking,january,2024,Jan-24,Q1_2024,2176
pmo mandaue,cpa port,Fastcraft,disembarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,cpa port,Motor Launch,disembarking,january,2024,Jan-24,Q1_2024,7935
pmo mandaue,cpa port,Bay and River,disembarking,january,2024,Jan-24,Q1_2024,50204
pmo mandaue,cpa port,Roro,disembarking,january,2024,Jan-24,Q1_2024,3906
pmo mandaue,cpa port,Yacht,disembarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,cpa port,Foreign Cruise,disembarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,cpa port,Conventional,embarking,january,2024,Jan-24,Q1_2024,2302
pmo mandaue,cpa port,Fastcraft,embarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,cpa port,Motor Launch,embarking,january,2024,Jan-24,Q1_2024,9704
pmo mandaue,cpa port,Bay and River,embarking,january,2024,Jan-24,Q1_2024,60145
pmo mandaue,cpa port,Roro,embarking,january,2024,Jan-24,Q1_2024,4465
pmo mandaue,cpa port,Yacht,embarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,cpa port,Foreign Cruise,embarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,Conventional,disembarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,Fastcraft,disembarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,Motor Launch,disembarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,Bay and River,disembarking,january,2024,Jan-24,Q1_2024,46701
pmo mandaue,lgu port,Roro,disembarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,Yacht,disembarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,Foreign Cruise,disembarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,Conventional,embarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,Fastcraft,embarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,Motor Launch,embarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,Bay and River,embarking,january,2024,Jan-24,Q1_2024,53964
pmo mandaue,lgu port,Roro,embarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,Yacht,embarking,january,2024,Jan-24,Q1_2024,
pmo mandaue,lgu port,Foreign Cruise,embarking,january,2024,Jan-24,Q1_2024,
pmo danao,cpa port,Conventional,disembarking,january,2024,Jan-24,Q1_2024,
pmo danao,cpa port,Fastcraft,disembarking,january,2024,Jan-24,Q1_2024,
pmo danao,cpa port,Motor Launch,disembarking,january,2024,Jan-24,Q1_2024,5144
pmo danao,cpa port,Bay and River,disembarking,january,2024,Jan-24,Q1_2024,
pmo danao,cpa port,Roro,disembarking,january,2024,Jan-24,Q1_2024,29099
pmo danao,cpa port,Yacht,disembarking,january,2024,Jan-24,Q1_2024,
pmo danao,cpa port,Foreign Cruise,disembarking,january,2024,Jan-24,Q1_2024,
pmo danao,cpa port,Conventional,embarking,january,2024,Jan-24,Q1_2024,
pmo danao,cpa port,Fastcraft,embarking,january,2024,Jan-24,Q1_2024,
pmo danao,cpa port,Motor Launch,embarking,january,2024,Jan-24,Q1_2024,4883
pmo danao,cpa port,Bay and River,embarking,january,2024,Jan-24,Q1_2024,
pmo danao,cpa port,Roro,embarking,january,2024,Jan-24,Q1_2024,29146
pmo danao,cpa port,Yacht,embarking,january,2024,Jan-24,Q1_2024,
pmo danao,cpa port,Foreign Cruise,embarking,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,Conventional,disembarking,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,Fastcraft,disembarking,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,Motor Launch,disembarking,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,Bay and River,disembarking,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,Roro,disembarking,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,Yacht,disembarking,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,Foreign Cruise,disembarking,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,Conventional,embarking,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,Fastcraft,embarking,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,Motor Launch,embarking,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,Bay and River,embarking,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,Roro,embarking,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,Yacht,embarking,january,2024,Jan-24,Q1_2024,
pmo danao,lgu port,Foreign Cruise,embarking,january,2024,Jan-24,Q1_2024,
pmo danao,private port,Conventional,disembarking,january,2024,Jan-24,Q1_2024,
pmo danao,private port,Fastcraft,disembarking,january,2024,Jan-24,Q1_2024,
pmo danao,private port,Motor Launch,disembarking,january,2024,Jan-24,Q1_2024,
pmo danao,private port,Bay and River,disembarking,january,2024,Jan-24,Q1_2024,
pmo danao,private port,Roro,disembarking,january,2024,Jan-24,Q1_2024,21388
pmo danao,private port,Yacht,disembarking,january,2024,Jan-24,Q1_2024,
pmo danao,private port,Foreign Cruise,disembarking,january,2024,Jan-24,Q1_2024,
pmo danao,private port,Conventional,embarking,january,2024,Jan-24,Q1_2024,
pmo danao,private port,Fastcraft,embarking,january,2024,Jan-24,Q1_2024,
pmo danao,private port,Motor Launch,embarking,january,2024,Jan-24,Q1_2024,
pmo danao,private port,Bay and River,embarking,january,2024,Jan-24,Q1_2024,
pmo danao,private port,Roro,embarking,january,2024,Jan-24,Q1_2024,22792
pmo danao,private port,Yacht,embarking,january,2024,Jan-24,Q1_2024,
pmo danao,private port,Foreign Cruise,embarking,january,2024,Jan-24,Q1_2024,
pmo sta fe,cpa port,Conventional,disembarking,january,2024,Jan-24,Q1_2024,1610
pmo sta fe,cpa port,Fastcraft,disembarking,january,2024,Jan-24,Q1_2024,
pmo sta fe,cpa port,Motor Launch,disembarking,january,2024,Jan-24,Q1_2024,
pmo sta fe,cpa port,Bay and River,disembarking,january,2024,Jan-24,Q1_2024,2628
pmo sta fe,cpa port,Roro,disembarking,january,2024,Jan-24,Q1_2024,78508
pmo sta fe,cpa port,Yacht,disembarking,january,2024,Jan-24,Q1_2024,
pmo sta fe,cpa port,Foreign Cruise,disembarking,january,2024,Jan-24,Q1_2024,
pmo sta fe,cpa port,Conventional,embarking,january,2024,Jan-24,Q1_2024,2284
pmo sta fe,cpa port,Fastcraft,embarking,january,2024,Jan-24,Q1_2024,
pmo sta fe,cpa port,Motor Launch,embarking,january,2024,Jan-24,Q1_2024,
pmo sta fe,cpa port,Bay and River,embarking,january,2024,Jan-24,Q1_2024,3214
pmo sta fe,cpa port,Roro,embarking,january,2024,Jan-24,Q1_2024,77479
pmo sta fe,cpa port,Yacht,embarking,january,2024,Jan-24,Q1_2024,
pmo sta fe,cpa port,Foreign Cruise,embarking,january,2024,Jan-24,Q1_2024,
pmo sta fe,lgu port,Conventional,disembarking,january,2024,Jan-24,Q1_2024,
pmo sta fe,lgu port,Fastcraft,disembarking,january,2024,Jan-24,Q1_2024,
pmo sta fe,lgu port,Motor Launch,disembarking,january,2024,Jan-24,Q1_2024,1144
pmo sta fe,lgu port,Bay and River,disembarking,january,2024,Jan-24,Q1_2024,
pmo sta fe,lgu port,Roro,disembarking,january,2024,Jan-24,Q1_2024,9651
pmo sta fe,lgu port,Yacht,disembarking,january,2024,Jan-24,Q1_2024,
pmo sta fe,lgu port,Foreign Cruise,disembarking,january,2024,Jan-24,Q1_2024,
pmo sta fe,lgu port,Conventional,embarking,january,2024,Jan-24,Q1_2024,
pmo sta fe,lgu port,Fastcraft,embarking,january,2024,Jan-24,Q1_2024,
pmo sta fe,lgu port,Motor Launch,embarking,january,2024,Jan-24,Q1_2024,591
pmo sta fe,lgu port,Bay and River,embarking,january,2024,Jan-24,Q1_2024,
pmo sta fe,lgu port,Roro,embarking,january,2024,Jan-24,Q1_2024,7286
pmo sta fe,lgu port,Yacht,embarking,january,2024,Jan-24,Q1_2024,
pmo sta fe,lgu port,Foreign Cruise,embarking,january,2024,Jan-24,Q1_2024,
