iso3,year,indicator,who_gho,world_bank,abs_diff,source
CHN,2017,open_defecation,0.0000,0.4566,0.4566,WHO GHO (rounded) vs World Bank WDI
COL,2009,open_defecation,6.0000,5.5437,0.4563,WHO GHO (rounded) vs World Bank WDI
LSO,2020,open_defecation,19.0000,19.4563,0.4563,WHO GHO (rounded) vs World Bank WDI
MMR,2010,open_defecation,9.0000,8.5440,0.4560,WHO GHO (rounded) vs World Bank WDI
CMR,2010,open_defecation,7.0000,6.5442,0.4558,WHO GHO (rounded) vs World Bank WDI
AGO,2020,open_defecation,26.0000,26.4557,0.4557,WHO GHO (rounded) vs World Bank WDI
ETH,2004,open_defecation,62.0000,62.4557,0.4557,WHO GHO (rounded) vs World Bank WDI
BEN,2004,open_defecation,65.0000,64.5444,0.4556,WHO GHO (rounded) vs World Bank WDI
NER,2006,open_defecation,77.0000,77.4554,0.4554,WHO GHO (rounded) vs World Bank WDI
CUB,2002,open_defecation,2.0000,1.5452,0.4548,WHO GHO (rounded) vs World Bank WDI
VCT,2017,open_defecation,3.0000,2.5452,0.4548,WHO GHO (rounded) vs World Bank WDI
KHM,2005,open_defecation,70.0000,70.4547,0.4547,WHO GHO (rounded) vs World Bank WDI
BGD,2011,open_defecation,6.0000,6.4542,0.4542,WHO GHO (rounded) vs World Bank WDI
TGO,2014,open_defecation,46.0000,45.5458,0.4542,WHO GHO (rounded) vs World Bank WDI
BOL,2003,open_defecation,30.0000,29.5461,0.4539,WHO GHO (rounded) vs World Bank WDI
IRN,2009,open_defecation,0.0000,0.4539,0.4539,WHO GHO (rounded) vs World Bank WDI
CHN,2016,open_defecation,1.0000,0.5463,0.4537,WHO GHO (rounded) vs World Bank WDI
MWI,2023,open_defecation,2.0000,2.4536,0.4536,WHO GHO (rounded) vs World Bank WDI
PAN,2002,open_defecation,8.0000,7.5466,0.4534,WHO GHO (rounded) vs World Bank WDI
MYS,2010,open_defecation,1.0000,0.5467,0.4533,WHO GHO (rounded) vs World Bank WDI
LSO,2011,open_defecation,31.0000,30.5469,0.4531,WHO GHO (rounded) vs World Bank WDI
CUB,2017,open_defecation,0.0000,0.4525,0.4525,WHO GHO (rounded) vs World Bank WDI
VNM,2014,open_defecation,6.0000,5.5476,0.4524,WHO GHO (rounded) vs World Bank WDI
BRA,2014,open_defecation,2.0000,2.4523,0.4523,WHO GHO (rounded) vs World Bank WDI
DMA,2001,open_defecation,15.0000,15.4522,0.4522,WHO GHO (rounded) vs World Bank WDI
GHA,2017,open_defecation,18.0000,18.4518,0.4518,WHO GHO (rounded) vs World Bank WDI
ATG,2017,open_defecation,1.0000,0.5485,0.4515,WHO GHO (rounded) vs World Bank WDI
PHL,2007,open_defecation,8.0000,8.4514,0.4514,WHO GHO (rounded) vs World Bank WDI
STP,2012,open_defecation,52.0000,52.4513,0.4513,WHO GHO (rounded) vs World Bank WDI
COG,2019,open_defecation,9.0000,8.5489,0.4511,WHO GHO (rounded) vs World Bank WDI
GAB,2018,open_defecation,2.0000,1.5489,0.4511,WHO GHO (rounded) vs World Bank WDI
SLE,2014,open_defecation,20.0000,19.5489,0.4511,WHO GHO (rounded) vs World Bank WDI
COG,2020,open_defecation,8.0000,8.4510,0.4510,WHO GHO (rounded) vs World Bank WDI
PNG,2014,open_defecation,15.0000,14.5491,0.4509,WHO GHO (rounded) vs World Bank WDI
FJI,2004,open_defecation,0.0000,0.4504,0.4504,WHO GHO (rounded) vs World Bank WDI
DOM,2017,open_defecation,2.0000,2.4503,0.4503,WHO GHO (rounded) vs World Bank WDI
GUM,2009,open_defecation,1.0000,0.5499,0.4501,WHO GHO (rounded) vs World Bank WDI
LBR,2001,open_defecation,54.0000,53.5502,0.4498,WHO GHO (rounded) vs World Bank WDI
CHL,2008,open_defecation,1.0000,1.4496,0.4496,WHO GHO (rounded) vs World Bank WDI
KNA,2011,open_defecation,2.0000,1.5505,0.4495,WHO GHO (rounded) vs World Bank WDI
GRC,2002,open_defecation,0.0000,0.4491,0.4491,WHO GHO (rounded) vs World Bank WDI
NAM,2011,open_defecation,46.0000,46.4491,0.4491,WHO GHO (rounded) vs World Bank WDI
TGO,2020,open_defecation,37.0000,37.4488,0.4488,WHO GHO (rounded) vs World Bank WDI
LAO,2008,open_defecation,42.0000,41.5513,0.4487,WHO GHO (rounded) vs World Bank WDI
ETH,2007,open_defecation,55.0000,55.4485,0.4485,WHO GHO (rounded) vs World Bank WDI
SDN,2022,open_defecation,20.0000,19.5519,0.4481,WHO GHO (rounded) vs World Bank WDI
SUR,2011,open_defecation,5.0000,4.5523,0.4477,WHO GHO (rounded) vs World Bank WDI
YEM,2007,open_defecation,26.0000,25.5525,0.4475,WHO GHO (rounded) vs World Bank WDI
GHA,2016,open_defecation,19.0000,18.5528,0.4472,WHO GHO (rounded) vs World Bank WDI
SEN,2004,open_defecation,22.0000,21.5530,0.4470,WHO GHO (rounded) vs World Bank WDI
TJK,2018,open_defecation,1.0000,0.5533,0.4467,WHO GHO (rounded) vs World Bank WDI
MNG,2015,open_defecation,8.0000,8.4464,0.4464,WHO GHO (rounded) vs World Bank WDI
NAM,2018,open_defecation,39.0000,39.4464,0.4464,WHO GHO (rounded) vs World Bank WDI
IRN,2010,open_defecation,0.0000,0.4458,0.4458,WHO GHO (rounded) vs World Bank WDI
GNB,2018,open_defecation,12.0000,11.5547,0.4453,WHO GHO (rounded) vs World Bank WDI
BDI,2005,open_defecation,2.0000,2.4452,0.4452,WHO GHO (rounded) vs World Bank WDI
SOM,2024,open_defecation,14.0000,14.4448,0.4448,WHO GHO (rounded) vs World Bank WDI
MAR,2002,open_defecation,20.0000,20.4446,0.4446,WHO GHO (rounded) vs World Bank WDI
OMN,2010,open_defecation,1.0000,1.4442,0.4442,WHO GHO (rounded) vs World Bank WDI
CRI,2006,open_defecation,1.0000,0.5560,0.4440,WHO GHO (rounded) vs World Bank WDI
BGD,2019,open_defecation,1.0000,0.5565,0.4435,WHO GHO (rounded) vs World Bank WDI
IDN,2010,open_defecation,18.0000,18.4433,0.4433,WHO GHO (rounded) vs World Bank WDI
COD,2001,open_defecation,11.0000,10.5570,0.4430,WHO GHO (rounded) vs World Bank WDI
VCT,2016,open_defecation,3.0000,2.5570,0.4430,WHO GHO (rounded) vs World Bank WDI
TKM,2004,open_defecation,0.0000,0.4428,0.4428,WHO GHO (rounded) vs World Bank WDI
GMB,2003,open_defecation,4.0000,4.4426,0.4426,WHO GHO (rounded) vs World Bank WDI
MDG,2000,open_defecation,44.0000,44.4425,0.4425,WHO GHO (rounded) vs World Bank WDI
PSE,2006,open_defecation,1.0000,0.5577,0.4423,WHO GHO (rounded) vs World Bank WDI
COD,2011,open_defecation,11.0000,11.4422,0.4422,WHO GHO (rounded) vs World Bank WDI
VNM,2005,open_defecation,13.0000,12.5580,0.4420,WHO GHO (rounded) vs World Bank WDI
VCT,2012,open_defecation,2.0000,2.4417,0.4417,WHO GHO (rounded) vs World Bank WDI
SLE,2019,open_defecation,17.0000,17.4413,0.4413,WHO GHO (rounded) vs World Bank WDI
ZWE,2022,open_defecation,14.0000,14.4412,0.4412,WHO GHO (rounded) vs World Bank WDI
BDI,2000,open_defecation,3.0000,2.5590,0.4410,WHO GHO (rounded) vs World Bank WDI
NGA,2022,open_defecation,18.0000,18.4410,0.4410,WHO GHO (rounded) vs World Bank WDI
VGB,2006,open_defecation,0.0000,0.4410,0.4410,WHO GHO (rounded) vs World Bank WDI
TUN,2009,open_defecation,5.0000,4.5591,0.4409,WHO GHO (rounded) vs World Bank WDI
TUV,2009,open_defecation,6.0000,6.4409,0.4409,WHO GHO (rounded) vs World Bank WDI
SXM,2002,open_defecation,0.0000,0.4408,0.4408,WHO GHO (rounded) vs World Bank WDI
MRT,2006,open_defecation,47.0000,47.4405,0.4405,WHO GHO (rounded) vs World Bank WDI
CIV,2017,open_defecation,22.0000,22.4404,0.4404,WHO GHO (rounded) vs World Bank WDI
BHS,2010,open_defecation,1.0000,0.5600,0.4400,WHO GHO (rounded) vs World Bank WDI
BRN,2015,open_defecation,2.0000,1.5600,0.4400,WHO GHO (rounded) vs World Bank WDI
TZA,2020,open_defecation,8.0000,7.5601,0.4399,WHO GHO (rounded) vs World Bank WDI
NGA,2008,open_defecation,22.0000,22.4398,0.4398,WHO GHO (rounded) vs World Bank WDI
CMR,2024,open_defecation,4.0000,4.4397,0.4397,WHO GHO (rounded) vs World Bank WDI
PSE,2010,open_defecation,0.0000,0.4394,0.4394,WHO GHO (rounded) vs World Bank WDI
DJI,2013,open_defecation,18.0000,17.5607,0.4393,WHO GHO (rounded) vs World Bank WDI
ECU,2004,open_defecation,9.0000,9.4393,0.4393,WHO GHO (rounded) vs World Bank WDI
LKA,2018,open_defecation,1.0000,0.5608,0.4392,WHO GHO (rounded) vs World Bank WDI
IND,2015,open_defecation,31.0000,30.5609,0.4391,WHO GHO (rounded) vs World Bank WDI
KEN,2007,open_defecation,14.0000,13.5609,0.4391,WHO GHO (rounded) vs World Bank WDI
PAN,2012,open_defecation,5.0000,5.4389,0.4389,WHO GHO (rounded) vs World Bank WDI
DZA,2004,open_defecation,5.0000,4.5612,0.4388,WHO GHO (rounded) vs World Bank WDI
MLI,2011,open_defecation,11.0000,11.4383,0.4383,WHO GHO (rounded) vs World Bank WDI
MDG,2007,open_defecation,39.0000,39.4381,0.4381,WHO GHO (rounded) vs World Bank WDI
ERI,2011,open_defecation,69.0000,69.4380,0.4380,WHO GHO (rounded) vs World Bank WDI
IRN,2011,open_defecation,0.0000,0.4378,0.4378,WHO GHO (rounded) vs World Bank WDI
CHN,2008,open_defecation,1.0000,1.4376,0.4376,WHO GHO (rounded) vs World Bank WDI
CPV,2010,open_defecation,30.0000,29.5626,0.4374,WHO GHO (rounded) vs World Bank WDI
LCA,2015,open_defecation,6.0000,6.4374,0.4374,WHO GHO (rounded) vs World Bank WDI
EGY,2014,open_defecation,0.0000,0.4371,0.4371,WHO GHO (rounded) vs World Bank WDI
MOZ,2019,open_defecation,25.0000,24.5629,0.4371,WHO GHO (rounded) vs World Bank WDI
RWA,2009,open_defecation,3.0000,2.5631,0.4369,WHO GHO (rounded) vs World Bank WDI
SEN,2014,open_defecation,13.0000,13.4369,0.4369,WHO GHO (rounded) vs World Bank WDI
ZAF,2000,open_defecation,11.0000,11.4369,0.4369,WHO GHO (rounded) vs World Bank WDI
HND,2020,open_defecation,5.0000,5.4368,0.4368,WHO GHO (rounded) vs World Bank WDI
GTM,2023,open_defecation,1.0000,1.4367,0.4367,WHO GHO (rounded) vs World Bank WDI
KEN,2001,open_defecation,16.0000,16.4367,0.4367,WHO GHO (rounded) vs World Bank WDI
TUR,2007,open_defecation,0.0000,0.4367,0.4367,WHO GHO (rounded) vs World Bank WDI
TCD,2008,open_defecation,68.0000,68.4363,0.4363,WHO GHO (rounded) vs World Bank WDI
EGY,2003,open_defecation,1.0000,1.4362,0.4362,WHO GHO (rounded) vs World Bank WDI
ERI,2009,open_defecation,72.0000,71.5642,0.4358,WHO GHO (rounded) vs World Bank WDI
COL,2017,open_defecation,4.0000,3.5643,0.4357,WHO GHO (rounded) vs World Bank WDI
AGO,2004,open_defecation,30.0000,30.4356,0.4356,WHO GHO (rounded) vs World Bank WDI
DZA,2017,open_defecation,1.0000,0.5644,0.4356,WHO GHO (rounded) vs World Bank WDI
IDN,2002,open_defecation,29.0000,29.4356,0.4356,WHO GHO (rounded) vs World Bank WDI
LBR,2007,open_defecation,49.0000,48.5644,0.4356,WHO GHO (rounded) vs World Bank WDI
BOL,2008,open_defecation,23.0000,23.4355,0.4355,WHO GHO (rounded) vs World Bank WDI
KNA,2012,open_defecation,1.0000,1.4352,0.4352,WHO GHO (rounded) vs World Bank WDI
BLZ,2014,open_defecation,1.0000,1.4351,0.4351,WHO GHO (rounded) vs World Bank WDI
KIR,2023,open_defecation,33.0000,32.5656,0.4344,WHO GHO (rounded) vs World Bank WDI
PNG,2022,open_defecation,15.0000,15.4342,0.4342,WHO GHO (rounded) vs World Bank WDI
STP,2015,open_defecation,48.0000,47.5658,0.4342,WHO GHO (rounded) vs World Bank WDI
ZAF,2019,open_defecation,2.0000,1.5658,0.4342,WHO GHO (rounded) vs World Bank WDI
URY,2015,open_defecation,1.0000,0.5659,0.4341,WHO GHO (rounded) vs World Bank WDI
IDN,2020,open_defecation,7.0000,6.5660,0.4340,WHO GHO (rounded) vs World Bank WDI
IND,2010,open_defecation,44.0000,44.4337,0.4337,WHO GHO (rounded) vs World Bank WDI
MWI,2017,open_defecation,6.0000,5.5663,0.4337,WHO GHO (rounded) vs World Bank WDI
VEN,2008,open_defecation,6.0000,6.4337,0.4337,WHO GHO (rounded) vs World Bank WDI
NER,2016,open_defecation,71.0000,71.4336,0.4336,WHO GHO (rounded) vs World Bank WDI
NRU,2010,open_defecation,2.0000,1.5667,0.4333,WHO GHO (rounded) vs World Bank WDI
PYF,2011,open_defecation,0.0000,0.4332,0.4332,WHO GHO (rounded) vs World Bank WDI
TUV,2015,open_defecation,4.0000,4.4331,0.4331,WHO GHO (rounded) vs World Bank WDI
MDG,2015,open_defecation,33.0000,33.4329,0.4329,WHO GHO (rounded) vs World Bank WDI
SUR,2003,open_defecation,7.0000,7.4329,0.4329,WHO GHO (rounded) vs World Bank WDI
NER,2001,open_defecation,80.0000,80.4328,0.4328,WHO GHO (rounded) vs World Bank WDI
MLI,2021,open_defecation,5.0000,5.4327,0.4327,WHO GHO (rounded) vs World Bank WDI
TUR,2002,open_defecation,1.0000,0.5677,0.4323,WHO GHO (rounded) vs World Bank WDI
SLB,2023,open_defecation,46.0000,45.5678,0.4322,WHO GHO (rounded) vs World Bank WDI
CMR,2017,open_defecation,5.0000,5.4320,0.4320,WHO GHO (rounded) vs World Bank WDI
PAN,2017,open_defecation,4.0000,4.4319,0.4319,WHO GHO (rounded) vs World Bank WDI
CUW,2010,open_defecation,0.0000,0.4316,0.4316,WHO GHO (rounded) vs World Bank WDI
BLZ,2018,open_defecation,1.0000,0.5685,0.4315,WHO GHO (rounded) vs World Bank WDI
COG,2005,open_defecation,8.0000,8.4314,0.4314,WHO GHO (rounded) vs World Bank WDI
LBY,2024,open_defecation,1.0000,0.5686,0.4314,WHO GHO (rounded) vs World Bank WDI
MNG,2008,open_defecation,12.0000,12.4313,0.4313,WHO GHO (rounded) vs World Bank WDI
VCT,2015,open_defecation,3.0000,2.5688,0.4312,WHO GHO (rounded) vs World Bank WDI
BLZ,2019,open_defecation,1.0000,0.5689,0.4311,WHO GHO (rounded) vs World Bank WDI
LBY,2023,open_defecation,1.0000,0.5690,0.4310,WHO GHO (rounded) vs World Bank WDI
GUY,2016,open_defecation,1.0000,0.5691,0.4309,WHO GHO (rounded) vs World Bank WDI
CIV,2008,open_defecation,30.0000,30.4307,0.4307,WHO GHO (rounded) vs World Bank WDI
PNG,2013,open_defecation,14.0000,14.4307,0.4307,WHO GHO (rounded) vs World Bank WDI
THA,2011,open_defecation,0.0000,0.4307,0.4307,WHO GHO (rounded) vs World Bank WDI
BLZ,2020,open_defecation,1.0000,0.5694,0.4306,WHO GHO (rounded) vs World Bank WDI
LBY,2022,open_defecation,1.0000,0.5694,0.4306,WHO GHO (rounded) vs World Bank WDI
ZAF,2017,open_defecation,2.0000,2.4305,0.4305,WHO GHO (rounded) vs World Bank WDI
BLZ,2021,open_defecation,1.0000,0.5699,0.4301,WHO GHO (rounded) vs World Bank WDI
COM,2019,open_defecation,2.0000,1.5699,0.4301,WHO GHO (rounded) vs World Bank WDI
IRN,2012,open_defecation,0.0000,0.4301,0.4301,WHO GHO (rounded) vs World Bank WDI
LBY,2021,open_defecation,1.0000,0.5699,0.4301,WHO GHO (rounded) vs World Bank WDI
LBY,2020,open_defecation,1.0000,0.5703,0.4297,WHO GHO (rounded) vs World Bank WDI
VEN,2005,open_defecation,8.0000,7.5703,0.4297,WHO GHO (rounded) vs World Bank WDI
BLZ,2022,open_defecation,1.0000,0.5704,0.4296,WHO GHO (rounded) vs World Bank WDI
MRT,2017,open_defecation,27.0000,27.4296,0.4296,WHO GHO (rounded) vs World Bank WDI
LBY,2019,open_defecation,1.0000,0.5707,0.4293,WHO GHO (rounded) vs World Bank WDI
IDN,2004,open_defecation,27.0000,26.5709,0.4291,WHO GHO (rounded) vs World Bank WDI
DMA,2013,open_defecation,6.0000,5.5711,0.4289,WHO GHO (rounded) vs World Bank WDI
DMA,2014,open_defecation,6.0000,5.5711,0.4289,WHO GHO (rounded) vs World Bank WDI
DMA,2015,open_defecation,6.0000,5.5711,0.4289,WHO GHO (rounded) vs World Bank WDI
DMA,2016,open_defecation,6.0000,5.5711,0.4289,WHO GHO (rounded) vs World Bank WDI
DMA,2017,open_defecation,6.0000,5.5711,0.4289,WHO GHO (rounded) vs World Bank WDI
LBY,2018,open_defecation,1.0000,0.5711,0.4289,WHO GHO (rounded) vs World Bank WDI
NAM,2019,open_defecation,39.0000,38.5712,0.4288,WHO GHO (rounded) vs World Bank WDI
LBY,2017,open_defecation,1.0000,0.5715,0.4285,WHO GHO (rounded) vs World Bank WDI
CRI,2010,open_defecation,0.0000,0.4283,0.4283,WHO GHO (rounded) vs World Bank WDI
ALB,2006,open_defecation,1.0000,0.5719,0.4281,WHO GHO (rounded) vs World Bank WDI
LBY,2016,open_defecation,1.0000,0.5719,0.4281,WHO GHO (rounded) vs World Bank WDI
GIN,2006,open_defecation,23.0000,22.5720,0.4280,WHO GHO (rounded) vs World Bank WDI
CHN,2007,open_defecation,2.0000,1.5721,0.4279,WHO GHO (rounded) vs World Bank WDI
GUM,2007,open_defecation,0.0000,0.4277,0.4277,WHO GHO (rounded) vs World Bank WDI
BHS,2000,open_defecation,1.0000,1.4276,0.4276,WHO GHO (rounded) vs World Bank WDI
CHL,2006,open_defecation,2.0000,1.5724,0.4276,WHO GHO (rounded) vs World Bank WDI
LBY,2015,open_defecation,1.0000,0.5724,0.4276,WHO GHO (rounded) vs World Bank WDI
SDN,2012,open_defecation,35.0000,35.4274,0.4274,WHO GHO (rounded) vs World Bank WDI
VCT,2001,open_defecation,2.0000,1.5727,0.4273,WHO GHO (rounded) vs World Bank WDI
LBY,2014,open_defecation,1.0000,0.5728,0.4272,WHO GHO (rounded) vs World Bank WDI
TKM,2000,open_defecation,1.0000,0.5730,0.4270,WHO GHO (rounded) vs World Bank WDI
MDV,2001,open_defecation,14.0000,13.5731,0.4269,WHO GHO (rounded) vs World Bank WDI
LBY,2013,open_defecation,1.0000,0.5732,0.4268,WHO GHO (rounded) vs World Bank WDI
AGO,2014,open_defecation,28.0000,28.4267,0.4267,WHO GHO (rounded) vs World Bank WDI
BFA,2001,open_defecation,74.0000,73.5733,0.4267,WHO GHO (rounded) vs World Bank WDI
LBY,2008,open_defecation,1.0000,0.5736,0.4264,WHO GHO (rounded) vs World Bank WDI
LBY,2009,open_defecation,1.0000,0.5736,0.4264,WHO GHO (rounded) vs World Bank WDI
LBY,2010,open_defecation,1.0000,0.5736,0.4264,WHO GHO (rounded) vs World Bank WDI
LBY,2011,open_defecation,1.0000,0.5736,0.4264,WHO GHO (rounded) vs World Bank WDI
LBY,2012,open_defecation,1.0000,0.5736,0.4264,WHO GHO (rounded) vs World Bank WDI
YEM,2010,open_defecation,22.0000,21.5737,0.4263,WHO GHO (rounded) vs World Bank WDI
SDN,2010,open_defecation,39.0000,38.5738,0.4262,WHO GHO (rounded) vs World Bank WDI
CMR,2023,open_defecation,5.0000,4.5739,0.4261,WHO GHO (rounded) vs World Bank WDI
COL,2002,open_defecation,8.0000,7.5739,0.4261,WHO GHO (rounded) vs World Bank WDI
HND,2013,open_defecation,9.0000,9.4261,0.4261,WHO GHO (rounded) vs World Bank WDI
ETH,2023,open_defecation,18.0000,18.4259,0.4259,WHO GHO (rounded) vs World Bank WDI
PER,2005,open_defecation,14.0000,14.4255,0.4255,WHO GHO (rounded) vs World Bank WDI
BWA,2024,open_defecation,5.0000,5.4252,0.4252,WHO GHO (rounded) vs World Bank WDI
JAM,2024,open_defecation,1.0000,0.5750,0.4250,WHO GHO (rounded) vs World Bank WDI
MOZ,2000,open_defecation,59.0000,58.5752,0.4248,WHO GHO (rounded) vs World Bank WDI
COG,2008,open_defecation,9.0000,8.5754,0.4246,WHO GHO (rounded) vs World Bank WDI
SLE,2007,open_defecation,23.0000,22.5754,0.4246,WHO GHO (rounded) vs World Bank WDI
TCD,2023,open_defecation,62.0000,62.4245,0.4245,WHO GHO (rounded) vs World Bank WDI
TUN,2007,open_defecation,5.0000,5.4244,0.4244,WHO GHO (rounded) vs World Bank WDI
IND,2003,open_defecation,64.0000,64.4241,0.4241,WHO GHO (rounded) vs World Bank WDI
TZA,2015,open_defecation,9.0000,8.5760,0.4240,WHO GHO (rounded) vs World Bank WDI
GNB,2003,open_defecation,32.0000,31.5762,0.4238,WHO GHO (rounded) vs World Bank WDI
DOM,2009,open_defecation,4.0000,3.5763,0.4237,WHO GHO (rounded) vs World Bank WDI
DOM,2016,open_defecation,3.0000,2.5763,0.4237,WHO GHO (rounded) vs World Bank WDI
FJI,2005,open_defecation,0.0000,0.4237,0.4237,WHO GHO (rounded) vs World Bank WDI
GNB,2008,open_defecation,25.0000,24.5764,0.4236,WHO GHO (rounded) vs World Bank WDI
GAB,2021,open_defecation,1.0000,1.4234,0.4234,WHO GHO (rounded) vs World Bank WDI
GMB,2010,open_defecation,3.0000,2.5766,0.4234,WHO GHO (rounded) vs World Bank WDI
IRQ,2001,open_defecation,4.0000,4.4233,0.4233,WHO GHO (rounded) vs World Bank WDI
ALB,2009,open_defecation,0.0000,0.4232,0.4232,WHO GHO (rounded) vs World Bank WDI
TJK,2017,open_defecation,1.0000,0.5768,0.4232,WHO GHO (rounded) vs World Bank WDI
STP,2006,open_defecation,62.0000,62.4229,0.4229,WHO GHO (rounded) vs World Bank WDI
IRN,2013,open_defecation,0.0000,0.4226,0.4226,WHO GHO (rounded) vs World Bank WDI
COM,2016,open_defecation,1.0000,1.4220,0.4220,WHO GHO (rounded) vs World Bank WDI
GEO,2007,open_defecation,1.0000,0.5783,0.4217,WHO GHO (rounded) vs World Bank WDI
BDI,2006,open_defecation,2.0000,2.4215,0.4215,WHO GHO (rounded) vs World Bank WDI
SYR,2002,open_defecation,2.0000,1.5785,0.4215,WHO GHO (rounded) vs World Bank WDI
GMB,2015,open_defecation,1.0000,1.4213,0.4213,WHO GHO (rounded) vs World Bank WDI
NGA,2004,open_defecation,23.0000,23.4210,0.4210,WHO GHO (rounded) vs World Bank WDI
TZA,2000,open_defecation,12.0000,11.5791,0.4209,WHO GHO (rounded) vs World Bank WDI
GIN,2020,open_defecation,8.0000,8.4201,0.4201,WHO GHO (rounded) vs World Bank WDI
GIN,2009,open_defecation,19.0000,19.4200,0.4200,WHO GHO (rounded) vs World Bank WDI
BOL,2013,open_defecation,18.0000,17.5801,0.4199,WHO GHO (rounded) vs World Bank WDI
PHL,2000,open_defecation,11.0000,10.5801,0.4199,WHO GHO (rounded) vs World Bank WDI
LCA,2013,open_defecation,7.0000,6.5802,0.4198,WHO GHO (rounded) vs World Bank WDI
UGA,2003,open_defecation,13.0000,12.5802,0.4198,WHO GHO (rounded) vs World Bank WDI
TZA,2006,open_defecation,10.0000,10.4196,0.4196,WHO GHO (rounded) vs World Bank WDI
VCT,2014,open_defecation,3.0000,2.5804,0.4196,WHO GHO (rounded) vs World Bank WDI
SLV,2018,open_defecation,3.0000,2.5809,0.4191,WHO GHO (rounded) vs World Bank WDI
SEN,2010,open_defecation,17.0000,16.5810,0.4190,WHO GHO (rounded) vs World Bank WDI
CPV,2024,open_defecation,3.0000,3.4189,0.4189,WHO GHO (rounded) vs World Bank WDI
NER,2022,open_defecation,67.0000,67.4189,0.4189,WHO GHO (rounded) vs World Bank WDI
PNG,2006,open_defecation,14.0000,13.5811,0.4189,WHO GHO (rounded) vs World Bank WDI
SEN,2018,open_defecation,10.0000,10.4184,0.4184,WHO GHO (rounded) vs World Bank WDI
RWA,2021,open_defecation,1.0000,1.4182,0.4182,WHO GHO (rounded) vs World Bank WDI
LBR,2021,open_defecation,37.0000,36.5821,0.4179,WHO GHO (rounded) vs World Bank WDI
GIN,2023,open_defecation,6.0000,5.5824,0.4176,WHO GHO (rounded) vs World Bank WDI
IDN,2007,open_defecation,22.0000,22.4176,0.4176,WHO GHO (rounded) vs World Bank WDI
NPL,2018,open_defecation,16.0000,16.4171,0.4171,WHO GHO (rounded) vs World Bank WDI
BEN,2013,open_defecation,56.0000,56.4164,0.4164,WHO GHO (rounded) vs World Bank WDI
BFA,2007,open_defecation,61.0000,60.5836,0.4164,WHO GHO (rounded) vs World Bank WDI
CMR,2016,open_defecation,6.0000,5.5837,0.4163,WHO GHO (rounded) vs World Bank WDI
NPL,2007,open_defecation,47.0000,47.4159,0.4159,WHO GHO (rounded) vs World Bank WDI
